signal_id,equipment_id,scoring_date,predicted_component_id,failure_probability,model_version,recommended_action_window_days,contributing_fault_codes,signal_status,dismiss_reason,created_at
1259,181,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1260,181,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1261,182,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1262,183,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1263,185,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1264,186,2026-07-08,12,0.0261178953503659,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1265,187,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1266,187,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1267,188,2026-07-08,4,0.0265212013973837,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1268,190,2026-07-08,2,0.0394095404962069,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1269,190,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1270,190,2026-07-08,9,0.02669009708801,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1271,191,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1272,192,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1273,192,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1274,193,2026-07-08,1,0.0251163546311272,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1275,193,2026-07-08,6,0.0262298844978117,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1276,193,2026-07-08,7,0.0501684960218474,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1277,194,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1278,194,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1279,195,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1280,196,2026-07-08,2,0.0665077713423822,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1281,197,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1282,199,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1283,199,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1284,199,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1285,201,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1286,202,2026-07-08,2,0.0248879273098632,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1287,202,2026-07-08,11,0.0248879273098632,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1288,203,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1289,204,2026-07-08,7,0.2775664104795861,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1290,205,2026-07-08,1,0.0255000206129042,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1291,206,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1292,207,2026-07-08,7,0.0309057996046204,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1293,210,2026-07-08,2,0.0267999577708609,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1294,210,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1295,210,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1296,211,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1297,212,2026-07-08,1,0.0255193551324127,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1298,212,2026-07-08,6,0.0255193551324127,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1299,212,2026-07-08,9,0.0255193551324127,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1300,213,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1301,215,2026-07-08,2,0.0255000206129042,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1302,215,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1303,215,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1304,217,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1305,218,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1306,218,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1307,218,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1308,218,2026-07-08,10,0.0359572969221976,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1309,220,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1310,220,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1311,221,2026-07-08,1,0.0437819852836588,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1312,221,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1313,223,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1314,224,2026-07-08,7,0.0255953143903463,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1315,224,2026-07-08,8,0.0255953143903463,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1316,225,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1317,226,2026-07-08,4,0.0337864175903817,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1318,226,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1319,227,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1320,227,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1321,229,2026-07-08,10,0.027116884768115,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1322,230,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1323,230,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1324,230,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1325,231,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1326,232,2026-07-08,3,0.0231627112538885,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1327,233,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1328,234,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1329,235,2026-07-08,4,0.0394095404962069,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1330,236,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1331,236,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1332,238,2026-07-08,5,0.0255193551324127,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1333,238,2026-07-08,12,0.0255193551324127,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1334,239,2026-07-08,2,0.0260323496624818,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1335,239,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1336,239,2026-07-08,5,0.0239834973265035,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1337,240,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1338,240,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1339,243,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1340,243,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1341,244,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1342,244,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1343,245,2026-07-08,7,0.0255193551324127,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1344,245,2026-07-08,10,0.0255193551324127,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1345,247,2026-07-08,1,0.6040679510582798,gbt-v1,14,,Watch,,2026-07-09T07:52:46.189851+00:00
1346,247,2026-07-08,12,0.0268238116717968,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1347,248,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1348,251,2026-07-08,3,0.0240734864788073,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1349,251,2026-07-08,7,0.529750140556307,gbt-v1,32,,Watch,,2026-07-09T07:52:46.189851+00:00
1350,251,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1351,252,2026-07-08,1,0.0250480925856547,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1352,252,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1353,253,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1354,254,2026-07-08,9,0.0294016687406416,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1355,254,2026-07-08,10,0.0294016687406416,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1356,255,2026-07-08,2,0.0240734864788073,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1357,255,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1358,256,2026-07-08,2,0.0247537092395904,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1359,256,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1360,258,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1361,258,2026-07-08,5,0.0239834973265035,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1362,258,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1363,259,2026-07-08,1,0.0255193551324127,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1364,259,2026-07-08,2,0.0255193551324127,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1365,259,2026-07-08,10,0.0255193551324127,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1366,259,2026-07-08,12,0.0255193551324127,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1367,260,2026-07-08,5,0.0255193551324127,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1368,260,2026-07-08,10,0.0484106886690022,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1369,262,2026-07-08,5,0.0263788096747926,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1370,262,2026-07-08,12,0.0263788096747926,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1371,263,2026-07-08,11,0.2403722950935135,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1372,266,2026-07-08,3,0.0231627112538885,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1373,266,2026-07-08,5,0.0231627112538885,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1374,267,2026-07-08,1,0.0367312599754102,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1375,268,2026-07-08,10,0.0259283332146857,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1376,269,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1377,269,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1378,269,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1379,269,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1380,270,2026-07-08,2,0.027116884768115,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1381,270,2026-07-08,11,0.027116884768115,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1382,272,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1383,273,2026-07-08,2,0.027116884768115,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1384,273,2026-07-08,6,0.061658265933608,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1385,274,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1386,275,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1387,278,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1388,280,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1389,282,2026-07-08,8,0.0300636311123027,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1390,282,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1391,284,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1392,285,2026-07-08,5,0.024735387842401,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1393,290,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1394,292,2026-07-08,8,0.0253975451256841,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1395,292,2026-07-08,10,0.0253975451256841,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1396,293,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1397,293,2026-07-08,6,0.0250456845154883,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1398,295,2026-07-08,6,0.0286010161840259,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1399,295,2026-07-08,11,0.026518564197786,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1400,296,2026-07-08,8,0.0258462452936694,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1401,300,2026-07-08,4,0.0250480925856547,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1402,300,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1403,302,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1404,302,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1405,302,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1406,303,2026-07-08,1,0.0258462452936694,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1407,303,2026-07-08,2,0.0410909167995174,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1408,303,2026-07-08,10,0.0258462452936694,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1409,305,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1410,305,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1411,305,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1412,306,2026-07-08,5,0.0241484600764454,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1413,306,2026-07-08,11,0.0241484600764454,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1414,307,2026-07-08,12,0.0255193551324127,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1415,308,2026-07-08,2,0.024735387842401,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1416,309,2026-07-08,6,0.028141121443299,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1417,310,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1418,312,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1419,312,2026-07-08,9,0.0240734864788073,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1420,312,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1421,313,2026-07-08,1,0.0241484600764454,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1422,313,2026-07-08,9,0.0241484600764454,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1423,313,2026-07-08,12,0.0255521583884907,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1424,314,2026-07-08,10,0.0257631224430403,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1425,314,2026-07-08,11,0.024735387842401,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1426,316,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1427,317,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1428,318,2026-07-08,4,0.0240320289377697,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1429,318,2026-07-08,7,0.0231627112538885,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1430,318,2026-07-08,11,0.0231627112538885,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1431,319,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1432,319,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1433,320,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1434,321,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1435,321,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1436,321,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1437,321,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1438,322,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1439,322,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1440,322,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1441,323,2026-07-08,5,0.0241484600764454,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1442,324,2026-07-08,1,0.0248119424554541,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1443,326,2026-07-08,5,0.027362292175467,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1444,326,2026-07-08,10,0.027362292175467,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1445,328,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1446,329,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1447,329,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1448,330,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1449,332,2026-07-08,10,0.0237693751501166,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1450,333,2026-07-08,4,0.023790277908957,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1451,334,2026-07-08,2,0.0655367923820435,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1452,334,2026-07-08,11,0.0279465390548742,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1453,334,2026-07-08,12,0.0279465390548742,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1454,335,2026-07-08,5,0.0273053932455794,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1455,338,2026-07-08,7,0.0327577477353808,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1456,339,2026-07-08,5,0.0239834973265035,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1457,341,2026-07-08,5,0.027116884768115,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1458,341,2026-07-08,7,0.027116884768115,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1459,341,2026-07-08,8,0.027116884768115,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1460,342,2026-07-08,1,0.0248879273098632,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1461,342,2026-07-08,2,0.0259915998911313,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1462,343,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1463,343,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1464,344,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1465,346,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1466,347,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1467,347,2026-07-08,9,0.0237984968545548,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1468,347,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1469,69,2026-07-08,12,0.0248879273098632,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1470,72,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1471,73,2026-07-08,5,0.0239834973265035,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1472,77,2026-07-08,6,0.0258462452936694,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1473,96,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1474,132,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1475,182,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1476,199,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1477,200,2026-07-08,1,0.024573713043003,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1478,214,2026-07-08,2,0.0242922680211444,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1479,225,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1480,226,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1481,232,2026-07-08,6,0.0231627112538885,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1482,234,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1483,234,2026-07-08,6,0.0351587079510116,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1484,238,2026-07-08,3,0.0245425595284091,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1485,239,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
1486,244,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1487,244,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
1488,246,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1489,247,2026-07-08,4,0.0258462452936694,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
1490,249,2026-07-08,6,0.0232701238825998,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1491,256,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1492,260,2026-07-08,7,0.0255193551324127,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1493,273,2026-07-08,12,0.027116884768115,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1494,287,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1495,289,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
1496,291,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1497,294,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1498,295,2026-07-08,9,0.026518564197786,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1499,297,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1500,301,2026-07-08,5,0.0248879273098632,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
1501,307,2026-07-08,7,0.0255193551324127,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
1502,308,2026-07-08,12,0.024735387842401,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
1503,314,2026-07-08,9,0.024735387842401,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
1504,319,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
1505,320,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
1506,324,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
1507,331,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
