work_order_id,equipment_id,customer_id,technician_id,maintenance_type,priority,source_signal_id,scheduled_date,actual_start,actual_completion,downtime_hours,sla_target_hours,labor_hours,total_cost,warranty_flag,status,root_cause,follow_up_required
705,38,2,14,Preventive,Routine,,2024-01-30,2024-01-30 11:25:12.845752,2024-01-30 21:43:12.845752,10.3,6,7.5,16056.0,False,Completed,,False
706,38,2,6,Corrective,Routine,,2024-04-16,2024-04-16 09:13:57.525048,2024-04-17 03:13:57.525048,18.0,6,9.7,20898.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
707,38,2,18,Preventive,Routine,,2024-07-11,2024-07-11 13:42:25.205929,2024-07-12 00:00:25.205929,10.3,6,5.3,5514.0,False,Completed,,False
708,38,2,10,Corrective,High,,2024-09-25,2024-09-25 08:22:28.943010,2024-09-26 00:40:28.943010,16.3,6,12.1,144906.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,True
709,38,2,2,Preventive,Routine,,2024-12-11,2024-12-11 09:56:54.879179,2024-12-11 20:20:54.879179,10.4,6,6.1,325770.0,False,Completed,,False
710,38,2,10,Preventive,Routine,,2025-03-13,2025-03-13 10:00:45.789094,2025-03-13 22:00:45.789094,12.0,6,6.2,2199.0,False,Completed,,False
711,38,2,18,Inspection,Routine,,2025-06-06,2025-06-06 13:22:03.083944,2025-06-06 15:40:03.083944,2.3,6,1.6,65952.0,False,Completed,,False
712,38,2,6,Corrective,High,,2025-08-30,2025-08-30 10:08:33.951403,2025-08-31 12:44:33.951403,26.6,6,16.4,56304.0,False,Completed,Contamination in fluid system,False
713,38,2,22,Preventive,Routine,,2025-12-03,2025-12-03 10:01:02.075211,2025-12-03 21:25:02.075211,11.4,6,4.6,142188.0,False,Completed,,False
714,38,2,14,Corrective,High,,2026-02-21,2026-02-21 13:19:13.735380,2026-02-23 00:43:13.735380,35.4,6,24.1,24858.0,False,Completed,Wear beyond tolerance,False
715,38,2,14,Preventive,Routine,,2026-05-09,2026-05-09 11:29:56.893111,2026-05-09 16:17:56.893111,4.8,6,2.1,54414.0,False,Completed,,False
716,39,2,22,Preventive,Routine,,2018-12-15,2018-12-15 11:46:08.941805,2018-12-15 20:34:08.941805,8.8,6,5.1,62478.0,True,Completed,,False
717,39,2,10,Corrective,High,,2019-03-15,2019-03-15 08:50:14.566569,2019-03-16 14:44:14.566569,29.9,6,16.5,260610.0,True,Completed,Overheating due to blocked cooling path,False
718,39,2,2,Preventive,Routine,,2019-06-16,2019-06-16 11:13:29.693926,2019-06-16 20:55:29.693926,9.7,6,4.1,172650.0,True,Completed,,False
719,39,2,22,Preventive,Routine,,2019-10-02,2019-10-02 08:44:53.542744,2019-10-02 17:14:53.542744,8.5,6,4.2,26748.0,True,Completed,,False
720,39,2,6,Preventive,Routine,,2020-01-13,2020-01-13 08:22:14.578782,2020-01-13 15:28:14.578782,7.1,6,4.7,29688.0,False,Completed,,False
721,39,2,10,Preventive,Routine,,2020-04-22,2020-04-22 12:14:56.360133,2020-04-22 21:26:56.360133,9.2,6,6.0,2163.0,True,Completed,,False
722,39,2,6,Preventive,Routine,,2020-08-10,2020-08-10 11:09:48.229764,2020-08-10 17:33:48.229764,6.4,6,2.7,19467.0,True,Completed,,False
723,39,2,14,Preventive,Routine,,2020-11-08,2020-11-08 09:00:57.938755,2020-11-08 20:42:57.938755,11.7,6,6.6,40632.0,False,Completed,,False
724,39,2,2,Preventive,Routine,,2021-02-26,2021-02-26 09:23:10.011613,2021-02-26 19:47:10.011613,10.4,6,7.0,20640.0,False,Completed,,False
725,39,2,10,Preventive,Routine,,2021-05-31,2021-05-31 13:31:29.300997,2021-05-31 23:49:29.300997,10.3,6,7.6,116850.0,False,Completed,,False
726,39,2,10,Preventive,Routine,,2021-09-15,2021-09-15 13:09:41.965168,2021-09-15 21:45:41.965168,8.6,6,5.6,16170.0,False,Completed,,False
727,39,2,10,Preventive,Routine,,2021-12-19,2021-12-19 13:01:53.923358,2021-12-19 19:13:53.923358,6.2,6,3.1,6714.0,False,Completed,,False
728,39,2,18,Preventive,Routine,,2022-03-26,2022-03-26 10:28:27.288953,2022-03-26 14:40:27.288953,4.2,6,2.2,40866.0,False,Completed,,False
729,39,2,10,Preventive,Routine,,2022-07-08,2022-07-08 12:07:41.384583,2022-07-08 23:37:41.384583,11.5,6,5.2,1905.0,False,Completed,,False
730,39,2,14,Preventive,Routine,,2022-10-24,2022-10-24 08:50:44.696058,2022-10-24 15:02:44.696058,6.2,6,3.9,18258.0,False,Completed,,False
731,39,2,22,Preventive,Routine,,2023-02-02,2023-02-02 10:56:51.953810,2023-02-02 19:50:51.953810,8.9,6,5.1,98958.0,False,Completed,,False
732,39,2,14,Preventive,Routine,,2023-05-18,2023-05-18 10:46:33.431000,2023-05-18 16:28:33.431000,5.7,6,2.9,111330.0,False,Completed,,False
733,39,2,22,Corrective,Critical,,2023-08-25,2023-08-25 11:32:07.738157,2023-08-26 19:08:07.738157,31.6,6,17.0,44556.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
734,39,2,6,Preventive,Routine,,2023-12-09,2023-12-09 08:09:25.383217,2023-12-09 13:03:25.383217,4.9,6,2.5,48330.0,False,Completed,,False
735,39,2,2,Preventive,Routine,,2024-03-19,2024-03-19 12:05:38.574811,2024-03-19 16:41:38.574811,4.6,6,3.0,17070.0,False,Completed,,False
736,39,2,10,Corrective,Critical,,2024-06-26,2024-06-26 13:24:39.678368,2024-06-28 22:54:39.678368,57.5,6,38.3,83958.0,False,Completed,Overheating due to blocked cooling path,True
737,39,2,18,Corrective,Routine,,2024-10-04,2024-10-04 13:59:24.380109,2024-10-05 04:41:24.380109,14.7,6,7.8,18960.0,False,Completed,Fatigue failure,False
738,39,2,14,Preventive,Routine,,2025-01-16,2025-01-16 08:54:10.274220,2025-01-16 19:36:10.274220,10.7,6,5.1,3654.0,False,Completed,,False
739,39,2,10,Inspection,Routine,,2025-05-09,2025-05-09 12:31:50.888374,2025-05-09 15:37:50.888374,3.1,6,2.1,141054.0,False,Completed,,False
740,39,2,22,Preventive,Routine,,2025-08-23,2025-08-23 08:55:59.346413,2025-08-23 13:13:59.346413,4.3,6,2.4,105768.0,False,Completed,,False
741,39,2,14,Preventive,Routine,,2025-12-16,2025-12-16 08:32:52.552432,2025-12-16 19:14:52.552432,10.7,6,7.1,128274.0,False,Completed,,False
742,39,2,2,Preventive,Routine,,2026-03-26,2026-03-26 12:25:00.379158,2026-03-26 22:19:00.379158,9.9,6,5.1,187878.0,False,Completed,,False
743,40,2,22,Preventive,Routine,,2017-01-08,2017-01-08 10:36:01.227823,2017-01-08 19:24:01.227823,8.8,6,3.6,165606.0,False,Completed,,False
744,40,2,10,Preventive,Routine,,2017-04-09,2017-04-09 08:42:27.107358,2017-04-09 19:30:27.107358,10.8,6,7.6,31578.0,True,Completed,,False
745,40,2,18,Preventive,Routine,,2017-08-02,2017-08-02 13:52:59.984493,2017-08-02 22:52:59.984493,9.0,6,6.7,36546.0,True,Completed,,False
746,40,2,10,Preventive,Routine,,2017-11-24,2017-11-24 09:48:16.122576,2017-11-24 19:12:16.122576,9.4,6,5.0,67248.0,True,Completed,,False
747,40,2,14,Preventive,Routine,,2018-02-22,2018-02-22 12:58:58.729135,2018-02-23 00:04:58.729135,11.1,6,5.9,10410.0,True,Completed,,False
748,40,2,6,Preventive,Routine,,2018-06-01,2018-06-01 10:28:18.673794,2018-06-01 21:16:18.673794,10.8,6,4.5,142170.0,False,Completed,,False
749,40,2,22,Preventive,Routine,,2018-09-24,2018-09-24 09:18:47.552674,2018-09-24 15:18:47.552674,6.0,6,4.2,55647.0,False,Completed,,False
750,40,2,6,Preventive,Routine,,2019-01-10,2019-01-10 08:18:45.688254,2019-01-10 18:06:45.688254,9.8,6,6.0,16755.0,False,Completed,,False
751,40,2,18,Preventive,Routine,,2019-04-11,2019-04-11 12:10:58.607773,2019-04-11 19:28:58.607773,7.3,6,4.9,76464.0,False,Completed,,False
752,40,2,6,Inspection,Routine,,2019-07-28,2019-07-28 13:22:21.816539,2019-07-28 16:10:21.816539,2.8,6,1.1,145206.0,False,Completed,,False
753,40,2,10,Corrective,Critical,,2019-11-04,2019-11-04 12:46:01.886894,2019-11-06 03:22:01.886894,38.6,6,19.7,219576.0,False,Completed,Overheating due to blocked cooling path,True
754,40,2,10,Preventive,Routine,,2020-02-27,2020-02-27 08:15:46.061322,2020-02-27 16:51:46.061322,8.6,6,5.6,7392.0,False,Completed,,False
755,40,2,22,Preventive,Routine,,2020-06-17,2020-06-17 08:56:06.707257,2020-06-17 13:44:06.707257,4.8,6,2.6,123531.0,False,Completed,,False
756,40,2,10,Preventive,Routine,,2020-09-29,2020-09-29 11:56:08.351384,2020-09-29 19:56:08.351384,8.0,6,4.3,16164.0,False,Completed,,False
757,40,2,6,Preventive,Routine,,2021-01-07,2021-01-07 09:15:36.890633,2021-01-07 16:03:36.890633,6.8,6,4.6,98868.0,False,Completed,,False
758,40,2,10,Corrective,High,,2021-04-16,2021-04-16 09:27:40.877378,2021-04-17 12:27:40.877378,27.0,6,16.9,52290.0,False,Completed,Overheating due to blocked cooling path,False
759,40,2,22,Inspection,Routine,,2021-08-09,2021-08-09 12:19:42.539048,2021-08-09 15:31:42.539048,3.2,6,2.0,99483.0,False,Completed,,False
760,40,2,10,Preventive,Routine,,2021-11-16,2021-11-16 09:07:55.337491,2021-11-16 18:13:55.337491,9.1,6,4.9,310962.0,False,Completed,,False
761,40,2,2,Inspection,Routine,,2022-03-05,2022-03-05 13:42:02.949430,2022-03-05 15:24:02.949430,1.7,6,1.2,35556.0,False,Completed,,False
762,40,2,2,Corrective,High,,2022-06-22,2022-06-22 10:49:10.223400,2022-06-23 17:49:10.223400,31.0,6,16.9,187266.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
763,40,2,6,Inspection,Routine,,2022-10-04,2022-10-04 08:36:35.133025,2022-10-04 11:36:35.133025,3.0,6,1.7,1275.0,False,Completed,,False
764,40,2,22,Corrective,Routine,,2023-01-27,2023-01-27 08:32:30.144136,2023-01-27 16:14:30.144136,7.7,6,4.7,150414.0,False,Completed,Contamination in fluid system,True
765,40,2,18,Preventive,Routine,,2023-05-17,2023-05-17 08:36:05.753232,2023-05-17 19:30:05.753232,10.9,6,8.1,23004.0,False,Completed,,False
766,40,2,6,Preventive,Routine,,2023-08-15,2023-08-15 10:11:32.259118,2023-08-15 20:47:32.259118,10.6,6,4.3,286857.0,False,Completed,,False
767,40,2,6,Inspection,Routine,,2023-11-16,2023-11-16 09:56:31.945760,2023-11-16 11:08:31.945760,1.2,6,0.9,4950.0,False,Completed,,False
768,40,2,10,Inspection,Routine,,2024-03-04,2024-03-04 13:22:56.985436,2024-03-04 16:52:56.985436,3.5,6,1.9,12996.0,False,Completed,,False
769,40,2,10,Corrective,Critical,,2024-06-05,2024-06-05 08:50:36.221542,2024-06-08 05:26:36.221542,68.6,6,34.9,21273.0,False,Completed,Overheating due to blocked cooling path,False
770,40,2,18,Preventive,Routine,,2024-09-12,2024-09-12 13:31:47.710643,2024-09-12 21:31:47.710643,8.0,6,4.9,13878.0,False,Completed,,False
771,40,2,18,Preventive,Routine,,2024-12-12,2024-12-12 10:34:29.718076,2024-12-12 22:28:29.718076,11.9,6,7.1,124398.0,False,Completed,,False
772,40,2,2,Corrective,High,,2025-04-03,2025-04-03 13:27:40.241625,2025-04-04 21:45:40.241625,32.3,6,17.4,6381.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,True
773,40,2,18,Preventive,Routine,,2025-07-12,2025-07-12 13:58:23.177153,2025-07-12 23:52:23.177153,9.9,6,5.4,20352.0,False,Completed,,False
774,40,2,18,Inspection,Routine,,2025-10-27,2025-10-27 09:56:50.874875,2025-10-27 11:02:50.874875,1.1,6,0.7,75993.0,False,Completed,,False
775,40,2,2,Preventive,Routine,,2026-02-16,2026-02-16 09:00:38.861753,2026-02-16 18:06:38.861753,9.1,6,4.6,226776.0,False,Completed,,False
776,40,2,6,Inspection,Routine,,2026-05-26,2026-05-26 10:52:06.367899,2026-05-26 14:34:06.367899,3.7,6,1.9,7410.0,False,Completed,,False
777,41,2,2,Preventive,Routine,,2024-11-03,2024-11-03 13:49:15.270823,2024-11-03 19:07:15.270823,5.3,6,2.1,52134.0,True,Completed,,False
778,41,2,14,Preventive,Routine,,2025-03-04,2025-03-04 08:28:24.368879,2025-03-04 19:40:24.368879,11.2,6,4.7,14070.0,True,Completed,,False
779,41,2,6,Corrective,Critical,,2025-07-03,2025-07-03 13:44:55.807117,2025-07-05 21:44:55.807117,56.0,6,36.5,57300.0,True,Completed,Wear beyond tolerance,True
780,41,2,18,Preventive,Routine,,2025-11-01,2025-11-01 10:50:47.582082,2025-11-01 15:38:47.582082,4.8,6,3.1,4092.0,True,Completed,,False
781,41,2,18,Corrective,Routine,,2026-03-01,2026-03-01 11:06:45.611890,2026-03-01 22:36:45.611890,11.5,6,7.7,44022.0,False,Completed,Fatigue failure,True
782,41,2,2,Inspection,Routine,,2026-06-25,2026-06-25 13:34:51.918718,2026-06-25 16:28:51.918718,2.9,6,2.0,543000.0,True,Completed,,False
783,42,2,2,Corrective,High,,2019-02-10,2019-02-10 08:27:36.115460,2019-02-11 04:03:36.115460,19.6,6,11.4,213066.0,False,Completed,Fatigue failure,False
784,42,2,22,Corrective,Routine,,2019-05-30,2019-05-30 10:26:24.394789,2019-05-31 00:14:24.394789,13.8,6,8.4,126000.0,True,Completed,Overheating due to blocked cooling path,False
785,42,2,18,Corrective,High,,2019-08-31,2019-08-31 13:29:40.537450,2019-09-01 05:41:40.537450,16.2,6,8.5,412158.0,True,Completed,Wear beyond tolerance,False
786,42,2,6,Preventive,Routine,,2019-12-12,2019-12-12 12:17:12.479152,2019-12-12 19:35:12.479152,7.3,6,3.3,96867.0,False,Completed,,False
787,42,2,10,Preventive,Routine,,2020-04-05,2020-04-05 12:36:42.433112,2020-04-05 22:00:42.433112,9.4,6,6.6,12132.0,True,Completed,,False
788,42,2,2,Inspection,Routine,,2020-07-22,2020-07-22 08:47:13.726074,2020-07-22 10:17:13.726074,1.5,6,0.8,142644.0,True,Completed,,False
789,42,2,6,Preventive,Routine,,2020-11-14,2020-11-14 10:22:27.488966,2020-11-14 20:46:27.488966,10.4,6,6.1,39972.0,False,Completed,,False
790,42,2,14,Preventive,Routine,,2021-03-01,2021-03-01 11:34:34.110359,2021-03-01 18:34:34.110359,7.0,6,4.4,7176.0,False,Completed,,False
791,42,2,18,Preventive,Routine,,2021-06-10,2021-06-10 09:40:03.832375,2021-06-10 16:16:03.832375,6.6,6,3.8,213864.0,False,Completed,,False
792,42,2,10,Preventive,Routine,,2021-09-08,2021-09-08 10:26:06.388011,2021-09-08 20:08:06.388011,9.7,6,5.4,14880.0,False,Completed,,False
793,42,2,6,Corrective,Critical,,2021-12-13,2021-12-13 08:28:57.030566,2021-12-15 23:46:57.030566,63.3,6,30.4,45942.0,False,Completed,Overheating due to blocked cooling path,True
794,42,2,10,Preventive,Routine,,2022-04-06,2022-04-06 09:02:11.901772,2022-04-06 17:44:11.901772,8.7,6,4.0,32070.0,False,Completed,,False
795,42,2,2,Preventive,Routine,,2022-07-28,2022-07-28 09:03:54.465357,2022-07-28 20:21:54.465357,11.3,6,4.7,50094.0,False,Completed,,False
796,42,2,2,Preventive,Routine,,2022-10-31,2022-10-31 09:35:39.483961,2022-10-31 15:29:39.483961,5.9,6,4.0,146640.0,False,Completed,,False
797,42,2,18,Corrective,Routine,,2023-02-08,2023-02-08 11:35:34.392552,2023-02-09 04:11:34.392552,16.6,6,8.9,103860.0,False,Completed,Fatigue failure,False
798,42,2,18,Preventive,Routine,,2023-06-03,2023-06-03 12:24:36.233875,2023-06-03 20:12:36.233875,7.8,6,3.3,300186.0,False,Completed,,False
799,42,2,14,Preventive,Routine,,2023-09-24,2023-09-24 10:33:54.663958,2023-09-24 19:57:54.663958,9.4,6,4.9,14106.0,False,Completed,,False
800,42,2,18,Preventive,Routine,,2024-01-06,2024-01-06 09:21:40.027178,2024-01-06 19:21:40.027178,10.0,6,5.6,132279.0,False,Completed,,False
801,42,2,6,Preventive,Routine,,2024-04-22,2024-04-22 08:55:17.464870,2024-04-22 13:43:17.464870,4.8,6,3.4,20106.0,False,Completed,,False
802,42,2,2,Preventive,Routine,,2024-08-04,2024-08-04 08:29:03.318649,2024-08-04 20:17:03.318649,11.8,6,5.2,15528.0,False,Completed,,False
803,42,2,14,Inspection,Routine,,2024-11-13,2024-11-13 10:03:57.780957,2024-11-13 11:21:57.780957,1.3,6,0.6,8145.0,False,Completed,,False
804,42,2,2,Preventive,Routine,,2025-02-23,2025-02-23 10:52:43.518645,2025-02-23 15:28:43.518645,4.6,6,2.4,12972.0,False,Completed,,False
805,42,2,14,Corrective,Routine,,2025-06-13,2025-06-13 09:15:53.522743,2025-06-14 00:39:53.522743,15.4,6,7.9,319482.0,False,Completed,Fatigue failure,False
806,42,2,22,Inspection,Routine,,2025-09-22,2025-09-22 12:09:22.016269,2025-09-22 16:09:22.016269,4.0,6,2.1,106170.0,False,Completed,,False
807,42,2,6,Preventive,Routine,,2026-01-11,2026-01-11 10:40:20.000167,2026-01-11 22:40:20.000167,12.0,6,8.0,163320.0,False,Completed,,False
808,42,2,18,Corrective,Routine,,2026-04-28,2026-04-28 09:20:09.599955,2026-04-28 18:26:09.599955,9.1,6,4.9,3048.0,False,Completed,Contamination in fluid system,False
809,44,2,14,Preventive,Routine,,2024-02-25,2024-02-25 12:04:22.788965,2024-02-25 22:46:22.788965,10.7,6,6.9,14580.0,False,Completed,,False
810,44,2,10,Preventive,Routine,,2024-06-23,2024-06-23 13:20:04.561970,2024-06-23 23:56:04.561970,10.6,6,6.4,100104.0,True,Completed,,False
811,44,2,14,Preventive,Routine,,2024-10-14,2024-10-14 11:38:33.018985,2024-10-14 22:50:33.018985,11.2,6,6.1,62658.0,True,Completed,,False
812,44,2,2,Preventive,Routine,,2025-02-05,2025-02-05 13:33:59.719604,2025-02-05 23:15:59.719604,9.7,6,5.5,11934.0,False,Completed,,False
813,44,2,6,Preventive,Routine,,2025-06-03,2025-06-03 09:47:20.559496,2025-06-03 15:41:20.559496,5.9,6,3.3,36504.0,True,Completed,,False
814,44,2,22,Preventive,Routine,,2025-09-11,2025-09-11 13:59:02.736138,2025-09-11 21:47:02.736138,7.8,6,3.6,17178.0,False,Completed,,False
815,44,2,14,Preventive,Routine,,2026-01-08,2026-01-08 08:29:45.726711,2026-01-08 13:05:45.726711,4.6,6,2.4,182832.0,False,Completed,,False
816,44,2,6,Corrective,Critical,,2026-05-08,2026-05-08 10:28:25.300443,2026-05-10 08:40:25.300443,46.2,6,32.0,183030.0,False,Completed,Contamination in fluid system,True
817,45,2,2,Preventive,Routine,,2020-12-14,2020-12-14 08:40:18.369744,2020-12-14 20:28:18.369744,11.8,6,7.8,5736.0,True,Completed,,False
818,45,2,6,Preventive,Routine,,2021-04-05,2021-04-05 12:46:02.556910,2021-04-05 17:40:02.556910,4.9,6,2.1,2544.0,True,Completed,,False
819,45,2,18,Preventive,Routine,,2021-07-08,2021-07-08 10:37:53.070845,2021-07-08 16:07:53.070845,5.5,6,2.4,16164.0,True,Completed,,False
820,45,2,2,Corrective,Routine,,2021-10-26,2021-10-26 11:16:58.165216,2021-10-27 06:22:58.165216,19.1,6,13.1,35532.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
821,45,2,6,Inspection,Routine,,2022-02-07,2022-02-07 08:16:10.243965,2022-02-07 11:40:10.243965,3.4,6,2.5,146142.0,False,Completed,,False
822,45,2,6,Inspection,Routine,,2022-05-23,2022-05-23 09:43:21.540975,2022-05-23 12:01:21.540975,2.3,6,1.6,187248.0,False,Completed,,False
823,45,2,22,Preventive,Routine,,2022-08-30,2022-08-30 10:27:16.919336,2022-08-30 18:15:16.919336,7.8,6,3.8,246924.0,True,Completed,,False
824,45,2,2,Inspection,Routine,,2022-12-12,2022-12-12 12:51:25.620057,2022-12-12 15:27:25.620057,2.6,6,1.3,77298.0,False,Completed,,False
825,45,2,6,Preventive,Routine,,2023-03-24,2023-03-24 13:33:03.850759,2023-03-25 01:33:03.850759,12.0,6,6.8,209160.0,False,Completed,,False
826,45,2,22,Preventive,Routine,,2023-07-17,2023-07-17 12:33:40.255957,2023-07-17 17:33:40.255957,5.0,6,3.7,10356.0,False,Completed,,False
827,45,2,10,Preventive,Routine,,2023-11-07,2023-11-07 10:31:43.147620,2023-11-07 21:07:43.147620,10.6,6,6.3,164268.0,False,Completed,,False
828,45,2,2,Preventive,Routine,,2024-02-16,2024-02-16 10:45:11.270444,2024-02-16 18:27:11.270444,7.7,6,5.7,4560.0,False,Completed,,False
829,45,2,10,Corrective,Routine,,2024-06-02,2024-06-02 08:14:39.607980,2024-06-03 02:26:39.607980,18.2,6,10.5,196887.0,False,Completed,Fatigue failure,False
830,45,2,14,Preventive,Routine,,2024-09-24,2024-09-24 11:06:08.312304,2024-09-24 15:18:08.312304,4.2,6,2.2,180630.0,False,Completed,,False
831,45,2,22,Inspection,Routine,,2025-01-06,2025-01-06 11:24:29.428305,2025-01-06 14:06:29.428305,2.7,6,1.2,132798.0,False,Completed,,False
832,45,2,10,Preventive,Routine,,2025-04-28,2025-04-28 11:10:33.504152,2025-04-28 21:16:33.504152,10.1,6,4.1,4272.0,False,Completed,,False
833,45,2,22,Preventive,Routine,,2025-08-05,2025-08-05 11:02:20.560441,2025-08-05 18:20:20.560441,7.3,6,3.4,20790.0,False,Completed,,False
834,45,2,6,Preventive,Routine,,2025-11-27,2025-11-27 08:52:29.305537,2025-11-27 17:46:29.305537,8.9,6,5.6,143508.0,False,Completed,,False
835,45,2,22,Preventive,Routine,,2026-02-25,2026-02-25 13:31:58.003652,2026-02-25 22:49:58.003652,9.3,6,4.4,80364.0,False,Completed,,False
836,45,2,6,Preventive,Routine,,2026-06-20,2026-06-20 13:33:37.803670,2026-06-21 01:27:37.803670,11.9,6,6.2,2199.0,False,Completed,,False
837,46,2,2,Corrective,Critical,,2018-09-13,2018-09-13 12:23:34.982527,2018-09-14 13:17:34.982527,24.9,6,15.3,390582.0,True,Completed,Wear beyond tolerance,False
838,46,2,22,Preventive,Routine,,2018-12-02,2018-12-02 13:36:25.652480,2018-12-02 20:36:25.652480,7.0,6,4.1,3474.0,False,Completed,,False
839,46,2,18,Inspection,Routine,,2019-02-18,2019-02-18 09:23:05.449715,2019-02-18 10:35:05.449715,1.2,6,0.5,372870.0,True,Completed,,False
840,46,2,10,Preventive,Routine,,2019-05-13,2019-05-13 12:39:13.436253,2019-05-13 18:09:13.436253,5.5,6,3.7,53163.0,True,Completed,,False
841,46,2,6,Preventive,Routine,,2019-08-13,2019-08-13 08:15:26.357859,2019-08-13 19:03:26.357859,10.8,6,5.9,8130.0,True,Completed,,False
842,46,2,22,Preventive,Routine,,2019-10-22,2019-10-22 09:22:30.927601,2019-10-22 14:40:30.927601,5.3,6,3.2,2742.0,False,Completed,,False
843,46,2,22,Preventive,Routine,,2020-01-17,2020-01-17 10:37:16.216342,2020-01-17 15:25:16.216342,4.8,6,2.4,285432.0,False,Completed,,False
844,46,2,6,Corrective,High,,2020-04-17,2020-04-17 13:00:05.998132,2020-04-18 08:30:05.998132,19.5,6,9.5,9291.0,True,Completed,Overheating due to blocked cooling path,False
845,46,2,18,Inspection,Routine,,2020-06-27,2020-06-27 10:31:15.170215,2020-06-27 11:55:15.170215,1.4,6,0.8,7896.0,False,Completed,,False
846,46,2,10,Preventive,Routine,,2020-09-17,2020-09-17 12:20:35.373880,2020-09-17 23:38:35.373880,11.3,6,5.9,10638.0,False,Completed,,False
847,46,2,18,Preventive,Routine,,2020-12-17,2020-12-17 08:15:38.648216,2020-12-17 13:09:38.648216,4.9,6,2.7,123606.0,False,Completed,,False
848,46,2,14,Preventive,Routine,,2021-03-17,2021-03-17 12:46:44.654502,2021-03-17 20:04:44.654502,7.3,6,3.2,203952.0,False,Completed,,False
849,46,2,6,Corrective,High,,2021-06-19,2021-06-19 12:16:48.333230,2021-06-20 19:22:48.333230,31.1,6,22.2,32724.0,False,Completed,Fatigue failure,False
850,46,2,6,Corrective,Routine,,2021-09-13,2021-09-13 09:08:50.393639,2021-09-14 03:02:50.393639,17.9,6,10.7,189969.0,False,Completed,Contamination in fluid system,True
